title,price_per_m²,project_name,address,price,area,bedroom,bathroom,url,posted_date,expired_date,project_status,investor,broker_name,broker_rank,project_area_range,number_of_apartments,number_of_buildings
"Chuyên bán Masteri Thảo Điền Quận 2, 1PN giá 4.2 tỷ, 2PN giá 5.4 tỷ, 3PN giá 7.3 tỷ, duplex 11.5 tỷ",,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,75.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-ban-quan-2-1pn-gia-4-1-ty-2pn-gia-5-2-ty-3pn-gia-7-2-ty-pr41086783,05/02/2025,12/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
"Nắm giỏ hàng độc quyền hơn 99 căn The Opera Metropole Thủ Thiêm đẹp nhất, giá tốt nhất thị trường",193.83,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",15.7,81.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/nam-gio-hang-doc-quyen-hon-99-metropole-dep-nhat-gia-tot-nhat-thi-truong-pr40284815,06/02/2025,21/02/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Giỏ hàng độc quyền hơn 99 căn The River Thủ Thiêm sổ hồng, view đẹp nhất, giá tốt nhất thị trường",117.02,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",11.0,94.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/gio-hang-doc-quyen-hon-99-view-dep-nhat-gia-tot-nhat-thi-truong-pr40790843,06/02/2025,21/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
"Môi giới có tâm, nhà rẻ, rổ hàng mới nhất tháng 02/2025 giá cạnh tranh, Liên hệ em:",,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,78.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/moi-gioi-co-tam-tai-ro-hang-moi-nhat-thang-8-gia-canh-tranh-lh-0938799091-liem-pr37899196,07/02/2025,17/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
Tấn Trường: Full giỏ hàng The River Thủ Thiêm T2/2025 - Đã có sổ - Hỗ trợ vay Bank 70%,198.02,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",40.0,202.0,4.0,3.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/tan-truong-full-gio-hang-t1-2025-da-so-tro-vay-bank-70-pr42085179,07/02/2025,14/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
"Giá tốt nhất The Opera. Căn 2PN 15.9 tỷ, 80.86m2. Giữ pass xem nhà ngay",196.64,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",15.9,80.86,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/gia-tot-nhat-2pn-15-9-ty-81m2-giu-pass-xem-nha-ngay-pr42113760,07/02/2025,14/02/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Độc Quyền 8 suất nội bộ CDT Masterise The Global City Quận 2, CK đến 16%, vay 80% miễn lãi 30 tháng",104.27,The Global City," Đường Liên Phường, Phường An Phú, Quận 2, Hồ Chí Minh",12.2,117.0,,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-lien-phuong-phuong-an-phu-prj-the-global-city/doc-quyen-8-suat-noi-bo-cdt-masterise-quan-2-ck-den-16-vay-80-mien-goc-va-lai-pr42113987,07/02/2025,14/02/2025,Đang mở bán,Masterise Homes,Nan,,,,
"Bán căn hộ Homyland Riverside 75m2 giá 3.590 tỷ, 81m2 giá 3,5 tỷ, 3PN 95m2 giá 4,320t LH",43.21,Homyland Riverside," Đường Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2, Hồ Chí Minh",3.5,81.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-homyland-riverside/ban-myland-75m2-gia-3-590-ty-81m2-gia-3-5-ty-3pn-95m2-gia-4-320-lh-pr42085800,08/02/2025,15/02/2025,Bàn giao năm 2019,Công ty TNHH Nông sản Tân Hoàn Mỹ,Nan,,74 - 108 m²,744.0,2.0
"Căn hộ cao cấp Precia Quận 2, view Landmark 81, Thảo Điền, sông SG, 3pn = 101m2 chỉ 6,2 tỷ có sổ",61.39,Căn hộ Precia Quận 2," Đường Nguyễn Thị Định, Phường An Phú, Quận 2, Hồ Chí Minh",6.2,101.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-thi-dinh-phuong-an-phu-prj-can-ho-precia-quan-2/-cao-cap-2-view-landmark-81-thao-dien-song-sg-3pn-101m2-chi-6-2-ty-co-so-pr41650474,06/02/2025,16/02/2025,Bàn giao tháng 4/2022,Công ty CP Đầu tư Bất Động Sản Rio Land,Nan,,49-101 m²,333.0,1.0
Bán 2PN - Căn góc - mặt ngoài - căn hộ Opera Thủ Thiêm,274.65,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",19.5,71.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/ban-2pn-goc-mat-ngoai-thiem-pr42037208,04/02/2025,14/02/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
Căn hộ Quận 2 có sẵn cho thuê được liền (2PN - 45tr/tháng). TT 30% nhận nhà. Miễn lãi 24 tháng,134.88,Thảo Điền Green," 192 Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",11.6,86.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/-quan-2-co-san-khai-thac-c-thue-duoc-lien-1pn-28tr-thang-tt-30-nhan-nha-mien-lai-24t-pr41723121,06/02/2025,16/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
"Tin thật 100% - Bán giỏ hàng căn hộ 1-2-3-4PN-Duplex-Pent tại Empire City, giá tốt nhất thị trường",123.39,Empire City Thủ Thiêm," Đường Mai Chí Thọ, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",7.65,62.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/tin-that-100-ban-gio-hang-1-2-3-4pn-duplex-pent-tai-gia-tot-nhat-thi-truong-pr41789896,10/02/2025,17/02/2025,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Nan,,,,
"Mua ngay, giá tốt - Cập nhật mới nhất giỏ hàng cực đẹp T2/2025, từ 1-4PN-Duplex-Pent Vista Verde",65.17,Vista Verde," Đường Phan Văn Đáng, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",5.8,89.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-dang-phuong-thanh-my-loi-prj-vista-verde/mua-ngay-gia-tot-cap-nhat-moi-nhat-gio-hang-cuc-dep-t1-2025-tu-1-4pn-duplex-pent-verde-pr41980137,10/02/2025,17/02/2025,Đã bàn giao,CapitaLand Development (Việt Nam),Nan,,45-318 m²,1152.0,4.0
Tấn Trường: Pool villa - biệt thự trên không - The River Thủ Thiêm - 100 tỷ all in,350.88,The River Thủ Thiêm," Đường Trần Bạch Đằng, Phường An Khánh, Quận 2, Hồ Chí Minh",100.0,285.0,5.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-bach-dang-phuong-an-khanh-prj-the-river-thu-thiem/pooll-villa-biet-tren-khong-85-ty-all-in-pr37782890,07/02/2025,17/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
"Bán 1PN - giá gốc - view city - 64m2 - 8,5 tỷ all in",132.81,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",8.5,64.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/ban-1pn-gia-goc-view-city-64m2-8-3-ty-all-in-pr39770735,03/02/2025,13/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
Chính chủ gửi bán nhanh CH 3PN Centana Thủ Thiêm Quận 2 giá 4.8tỷ. Sổ hồng riêng công chứng ngay,51.84,Centana Thủ Thiêm," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",4.8,92.6,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-centana-thu-thiem/chinh-chu-gui-ban-nhanh-ch-3pn-quan-2-gia-4-8ty-so-hong-rieng-cong-ngay-pr41764466,10/02/2025,25/02/2025,Bàn giao tháng 12/2018,Công ty TNHH Xây dựng và Kinh doanh Nhà Điền Phúc Thành,Nan,,,618.0,2.0
"Đã có sổ hồng căn 2 phòng ngủ, giá tốt 8,6 tỷ all in",114.67,Lumiere Riverside," Đường Võ Nguyên Giáp, Phường An Phú, Quận 2, Hồ Chí Minh",8.6,75.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-an-phu-prj-lumiere-riverside/da-co-so-hong-2-phong-ngu-gia-tot-pr41500634,03/02/2025,13/02/2025,Đang mở bán,Công ty CP Ðịa ốc Thảo Ðiền,Nan,,,,2.0
"Bán căn hộ Masteri Thảo Điền 3 phòng ngủ - view thoáng, hướng mát, yên tĩnh - hỗ trợ vay",90.42,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",8.4,92.9,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/ban-3-png-ngu-view-tang-huong-mat-yen-tinh-tro-vay-pr42045631,15/01/2025,14/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
Hàng ngộp: Bán nhanh căn 3PN The River - view hồ bơi nhìn ra sông - giá tôt nhất dự án - sẵn sổ,147.29,The River Thủ Thiêm," Đường Nguyễn Cơ Thạch, Phường An Khánh, Quận 2, Hồ Chí Minh",19.0,129.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-co-thach-phuong-an-khanh-prj-the-river-thu-thiem/hang-ngop-ban-nhanh-3pn-view-boi-nhin-ra-song-view-tang-thang-may-rieng-pr39071860,10/02/2025,20/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
Căn penthouse bán duy nhất tại Lumiere Riverside Thảo Điền Quận 2,173.79,Lumiere Riverside," Đường Võ Nguyên Giáp, Phường An Phú, Quận 2, Hồ Chí Minh",48.0,276.2,4.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-an-phu-prj-lumiere-riverside/-penthouse-ban-duy-nhat-tai-riversdie-thao-dien-quan-2-pr40246431,10/02/2025,20/02/2025,Đang mở bán,Công ty CP Ðịa ốc Thảo Ðiền,Nan,,,,2.0
Chuyên CH Masteri Thảo Điền - cam kết báo giá thật - bao giá thấp nhất thị trường - hỗ trợ vay 80%,,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,74.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-chuyen-nhuong-ht-vay-bank-80-bao-gia-thap-nhat-thi-truong-pr38623445,08/02/2025,18/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
"Chuyên chuyển nhượng căn hộ tại Masteri TD giá rẻ, uy tín, hỗ trợ vay, pháp lý chuẩn LH:",,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,70.0,2.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/ban-hon-50-ch-tai-gia-re-hon-thi-truong-500tr-lh-0906574444-pr30267738,10/02/2025,20/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
Chính chủ đối chiếu đúng tên hợp đồng gửi bán Penthouse 99tỷ căn hộ 4pn 43tỷ 3PN 18 tỷ 2PN 10ty8,129.5,The River Thủ Thiêm," Đường Trần Bạch Đằng, Phường An Khánh, Quận 2, Hồ Chí Minh",18.0,139.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-bach-dang-phuong-an-khanh-prj-the-river-thu-thiem/chinh-chu-gui-ban-nhieu-1pn-2pn-3pn-4pn-pent-gia-chi-tu-18ty-3pn-co-so-hong-tai-river-pr41525629,06/02/2025,13/02/2025,Đã bàn giao,Công Ty Cổ phần Phát triển Bất động sản Refico,Nan,,57-185 m²,525.0,3.0
"CC nhượng lại căn 2PN đẹp nhất tại Thảo Điền Green view sông, tầng penthouse, giá 16 tỷ (all in)",186.05,Thảo Điền Green," 192 Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",16.0,86.0,2.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/cc-nhuong-lai-2pn-dep-nhat-tai-view-song-tang-penthouse-gia-16-ty-all-in-pr42106317,06/02/2025,13/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
Mở Bán Penhouse Eaton Park phiên bản giới hạn đẳng cấp giới thượng lưu Vip Nhất Thủ Thiêm Q2,235.1,Eaton Park," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",76.88,327.0,4.0,4.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/penhouse-phien-ban-gioi-han-dang-cap-gioi-thuong-luu-tai-thu-thiem-pr41947706,07/02/2025,14/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"1pn suất nội bộ giá chỉ từ 6,3tỷ, thanh toán chỉ 289tr/6 tháng duy nhất tại Eaton Park Quận 2",,Eaton Park," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh.",,75.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/thh-to-400tr-nam-so-huu-ngay-goc-2pn-dep-nhat-du-hg-sg-qu-2-pr41232527,07/02/2025,14/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"Bán căn hộ Đảo Kim Cương 2 PN, 3 PN, view đẹp, full nội thất, giá siêu hấp dẫn",77.21,Diamond Island," Phố Trần Quý Kiên, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",10.5,136.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-tran-quy-kien-phuong-binh-trung-tay-prj-diamond-island/ban-dao-kim-cuong-2-pn-3-pn-view-dep-full-noi-that-gia-sieu-hap-dan-pr41421955,07/02/2025,14/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Giỏ hàng 68 căn chuyển nhượng giá tốt, TT 30% giãn đến 2028 (1PN-6,3tỷ) (2PN-8,5tỷ) (3PN-16,3tỷ)",114.54,Eaton Park," Đường Mai Chí Thọ, Phường An Phú, Quận 2, Hồ Chí Minh",6.3,55.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-eaton-park/gio-hang-a1-a2-truc-tiep-chu-dau-tu-tt-30-gian-3-nam-55m2-6-9ty-77m2-9-8ty-101m2-15-8ty-pr41573690,07/02/2025,14/02/2025,Đang mở bán,Công ty Cổ phần Gamuda Land Việt Nam,Nan,,38-98 m²,2000.0,6.0
"Nhà đẹp, giá rẻ - Cập nhật mới nhất giỏ hàng cực kỳ đẹp từ 1-4PN-Duplex-Pent ngay tại Empire City",117.2,Empire City Thủ Thiêm," Đường Mai Chí Thọ, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",10.9,93.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/nha-dep-gia-re-cap-nhat-moi-nhat-gio-hang-cuc-ky-dep-tu-1-4pn-duplex-pent-ngay-tai-city-pr41809620,07/02/2025,14/02/2025,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Nan,,,,
"Giỏ hàng sang nhượng One Verandah, căn 2PN view sông trực diện, lầu cao giá chỉ 6.3 tỷ",77.78,One Verandah Mapletree," Đường Bát Nàn, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",6.3,81.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/ban-2pn-view-song-sai-gon-cuc-dep-gia-bao-tot-nhat-thi-truong-chi-5-7-ty-all-in-pr35046487,07/02/2025,14/02/2025,Đã bàn giao,Đang cập nhật,Nan,,55-343 m²,799.0,
"Tin thật 100% - PKD Đảo Kim Cương chuyên săn siêu phẩm giá rẻ kịch sàn, 1-2-3-4PN-duplex-penthouse",82.93,Diamond Island," Đường 104, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",6.8,82.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-104-phuong-binh-trung-tay-prj-diamond-island/tin-that-100-pkd-dao-kim-cuong-chuyen-san-sieu-pham-gia-re-kich-san-1-2-3-4pn-duplex-penthouse-pr40479737,07/02/2025,14/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
Chuyên Giỏ hàng 1-2-3-4PN Opera Metropole Thủ Thiêm giá tốt nhất thị trường,164.71,The Opera Residence," Đại Lộ Vòng Cung, Thủ Thiêm, Quận 2, Hồ Chí Minh",14.0,85.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/chuyen-gio-hang-1-2-3-4pn-metropole-gia-tot-nhat-thi-truong-pr42112785,07/02/2025,14/02/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
Dupex Opera có sân vườn 3PN Opera 160m2 giá 32 tỷ,200.0,The Opera Residence," Đường Đại Lộ Vòng Cung, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",32.0,160.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dai-lo-vong-cung-phuong-thu-thiem-prj-the-opera-residence/dupex-co-san-vuon-3pn-160m2-gia-32-ty-pr42113825,07/02/2025,14/02/2025,Đang mở bán,Đang cập nhật,Nan,,,646.0,2.0
"Thảo Điền Green độc quyền quỹ căn hộ, shop chân đế, penthouse, CK 9%, miễn lãi 24t ký trực tiếp CĐT",125.46,Thảo Điền Green," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",6.9,55.0,1.0,,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/doc-quyen-quy-pentuse-sp-chan-de-ck9-mien-lai-24t-ky-truc-tiep-cdt-pr42077970,08/02/2025,23/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
"Nắm key nhiều căn chủ kẹt tiền giá tốt tại Metropole Thủ Thiêm, giá chỉ từ 15tỷ9/2PN 81m2",196.3,The Metropole Thủ Thiêm," Đường Trần Bạch Đằng, Phường An Khánh, Quận 2, Hồ Chí Minh",15.9,81.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-bach-dang-phuong-an-khanh-prj-the-metropole-thu-thiem/gio-hang-3pn-gia-tot-nhat-tai-opera-crest-galleria-chi-tu-14-3-ty-3pn-pr40484497,05/02/2025,12/02/2025,Đang bán giai đoạn 4 - The OpusK,Công ty CP bất động sản SơnKim Land,Nan,,,1300.0,5.0
Chuyên hàng giá tốt Lumiere Rivereside 1pn(6.3ty)2pn(8.5tỷ)3pn(12.8tỷ)- penthouse view sông (45tỷ),114.86,Lumiere Riverside," Đường Xa Lộ Hà Nội, Phường An Phú, Quận 2, Hồ Chí Minh",8.5,74.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-an-phu-prj-lumiere-riverside/tin-that-100-ban-rivierside-2pn-73m2-view-song-gia-chi-8xx-mien-phi-quan-li-5-nam-pr39574811,08/02/2025,15/02/2025,Đang mở bán,Công ty CP Ðịa ốc Thảo Ðiền,Nan,,,,2.0
"Bán căn hộ Đảo Kim Cương 1PN, 2PN, 3PN, 4PN, căn hộ sân vườn, Duplex, Penthouse giá rẻ nhất khu vực",84.34,Diamond Island," Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh",7.0,83.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-binh-trung-tay-prj-diamond-island/gio-hang-dao-kim-cuong-gia-re-that-100-1-2-3-4pn-garden-villa-pool-villa-sky-villa-lh-0901840059-pr37038202,08/02/2025,15/02/2025,Đã bàn giao,Kusto Home,Nan,,,1275.0,6.0
"Empire City: Giỏ hàng hơn 99 căn bán giá tốt, cập nhật liên tục. Cam kết thông tin chính xác",160.0,Empire City Thủ Thiêm," Đường Mai Chí Thọ, Phường Thủ Thiêm, Quận 2, Hồ Chí Minh",24.0,150.0,3.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-thu-thiem-prj-empire-city-thu-thiem/-gio-hang-hon-99-gia-tot-cap-nhat-lien-tuc-cam-ket-thong-tin-chinh-xac-pr41813642,10/02/2025,17/02/2025,"Đã bàn giao phân khu Linden, Tilia, Cove",Công ty TNHH Keppel Land Việt Nam,Nan,,,,
"Bán giá rẻ nhất - full giỏ hàng căn hộ Lumiere Riverside cực kỳ đẹp, nội thất Italy, từ 1-4PN-Villa",118.87,Lumiere Riverside," Đường Võ Nguyên Giáp, Phường An Phú, Quận 2, Hồ Chí Minh",6.3,53.0,1.0,1.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-an-phu-prj-lumiere-riverside/ban-gia-re-nhat-full-gio-hang-cuc-ky-dep-noi-that-italy-tu-1-4pn-villa-pr42071006,07/02/2025,14/02/2025,Đang mở bán,Công ty CP Ðịa ốc Thảo Ðiền,Nan,,,,2.0
"Bán CC 2PN, 2WC tại Homyland Riverside, 3,6 tỷ, 80m2, giá siêu hời Hot!",45.0,Homyland Riverside," Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh",3.6,80.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-duy-trinh-phuong-binh-trung-dong-prj-homyland-riverside/ban-cc-2pn-2wc-tai-3-6-ty-80m2-gia-sieu-hoi-hot-pr42105988,06/02/2025,16/02/2025,Bàn giao năm 2019,Công ty TNHH Nông sản Tân Hoàn Mỹ,Nan,,74 - 108 m²,744.0,2.0
Căn hộ hạng sang Thảo Điền Green - Giỏ hàng CĐT - CK 8% - HTLS 24 tháng - Miễn phí PQL đến 08/2026,127.91,Thảo Điền Green," Đường Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2, Hồ Chí Minh",11.0,86.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-huong-phuong-thao-dien-prj-thao-dien-green/-hang-sang-gio-hang-cdt-ck-8-htls-24-thang-mien-phi-pql-den-08-2026-pr41692431,10/02/2025,17/02/2025,Bàn giao ngày 2/8/2023,Công ty Cổ phần Đầu tư Bất động sản SIC,Nan,,54-400 m²,204.0,1.0
"Giỏ hàng trực tiếp CĐT căn 2PN chỉ từ 4,9 tỷ đã bao gồm VAT có NH hỗ trợ 70% khi mua LH",56.98,De Capella," Phố Lương Định Của, Phường An Khánh, Quận 2, Hồ Chí Minh",4.9,86.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-pho-luong-dinh-cua-phuong-an-khanh-prj-de-capella/gio-hang-truc-tiep-cdt-2pn-chi-tu-4-ty-8-da-bao-gom-ca-vat-lh-xem-nha-pr41517259,10/02/2025,20/02/2025,Đã bàn giao,Công ty CP Quốc Cường Gia Lai,Nan,,51-102 m²,380.0,2.0
Chuyên chuyển nhượng CH Masteri Thảo Điền rẻ hơn 300tr so với thị trường - sổ hồng. LH:,,Masteri Thảo Điền," Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",,71.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-xa-lo-ha-noi-phuong-thao-dien-prj-masteri-thao-dien/chuyen-chuyen-nhuong-ch-re-hon-300tr-so-voi-thi-truong-so-hong-lh-0906574444-pr30328124,10/02/2025,20/02/2025,Đã bàn giao,Masterise Homes,Nan,,45-100 m²,3021.0,5.0
"Căn hộ 2PN bán kèm hợp đồng thuê tại The Ascent rao bán 5,1 tỷ bao hết",69.86,The Ascent," Đường Quốc Hương, Phường Thảo Điền, Quận 2, Hồ Chí Minh",5.1,73.0,2.0,2.0,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-quoc-huong-phuong-thao-dien-prj-the-ascent/-2pn-ban-kem-p-dong-thue-tai-rao-ban-5-1-ty-bao-het-pr42088751,10/02/2025,17/02/2025,đã bàn giao,Công ty CP Đầu tư Địa ốc Tiến Phát,Nan,,67-99 m²,280.0,2.0
