post_id,update_date,broker_id,project_id,price,price_unit,price_per_m²,price_per_m²_unit,area,area_unit,bedroom,bathroom
555,2025-02-11,1,6,23.0,tỷ đồng,105.99,triệu đồng,217.0,m²,3.0,4.0
556,2025-02-11,1,6,38.0,tỷ đồng,122.58,triệu đồng,310.0,m²,4.0,3.0
557,2025-02-11,1,17,6.7,tỷ đồng,74.44,triệu đồng,90.0,m²,2.0,2.0
558,2025-02-11,1,2,8.0,tỷ đồng,94.12,triệu đồng,85.0,m²,2.0,2.0
559,2025-02-11,1,67,3.8,tỷ đồng,74.51,triệu đồng,51.0,m²,1.0,1.0
560,2025-02-11,1,6,9.5,tỷ đồng,76.61,triệu đồng,124.0,m²,3.0,2.0
561,2025-02-11,1,91,25.0,tỷ đồng,162.34,triệu đồng,154.0,m²,3.0,2.0
562,2025-02-11,1,152,2.19,tỷ đồng,37.12,triệu đồng,59.0,m²,2.0,2.0
563,2025-02-11,1,153,1.9,tỷ đồng,32.2,triệu đồng,59.0,m²,2.0,2.0
564,2025-02-11,1,35,25.0,tỷ đồng,200.0,triệu đồng,125.0,m²,3.0,2.0
565,2025-02-11,1,3,48.0,tỷ đồng,137.14,triệu đồng,350.0,m²,4.0,6.0
566,2025-02-11,1,11,19.0,tỷ đồng,136.69,triệu đồng,139.0,m²,3.0,2.0
567,2025-02-11,1,154,10.2,tỷ đồng,115.91,triệu đồng,88.0,m²,2.0,2.0
568,2025-02-11,1,27,,tỷ đồng,55.0,triệu đồng,86.13,m²,2.0,2.0
569,2025-02-11,1,132,10.5,tỷ đồng,72.41,triệu đồng,145.0,m²,3.0,3.0
570,2025-02-11,1,154,9.7,tỷ đồng,110.23,triệu đồng,88.0,m²,2.0,
571,2025-02-11,1,32,1.6,tỷ đồng,45.71,triệu đồng,35.0,m²,1.0,
572,2025-02-11,1,6,3.95,tỷ đồng,79.0,triệu đồng,50.0,m²,1.0,1.0
573,2025-02-11,1,6,6.5,tỷ đồng,76.47,triệu đồng,85.0,m²,2.0,2.0
574,2025-02-11,1,6,12.8,tỷ đồng,106.67,triệu đồng,120.0,m²,3.0,2.0
575,2025-02-11,1,141,,tỷ đồng,1.76,triệu đồng,68.0,m²,2.0,2.0
576,2025-02-11,1,22,8.65,tỷ đồng,80.84,triệu đồng,107.0,m²,3.0,2.0
577,2025-02-11,1,68,7.5,tỷ đồng,72.11,triệu đồng,104.0,m²,2.0,2.0
578,2025-02-11,1,56,12.5,tỷ đồng,135.87,triệu đồng,92.0,m²,2.0,2.0
579,2025-02-11,1,155,21.5,tỷ đồng,155.8,triệu đồng,138.0,m²,3.0,3.0
580,2025-02-11,1,46,2.45,tỷ đồng,59.76,triệu đồng,41.0,m²,1.0,1.0
581,2025-02-11,1,1,9.5,tỷ đồng,95.96,triệu đồng,99.0,m²,3.0,2.0
582,2025-02-11,1,37,9.5,tỷ đồng,101.06,triệu đồng,94.0,m²,3.0,2.0
583,2025-02-11,1,126,,tỷ đồng,,triệu đồng,60.0,m²,1.0,1.0
584,2025-02-11,1,4,,tỷ đồng,,triệu đồng,207.0,m²,5.0,5.0
585,2025-02-11,1,77,4.35,tỷ đồng,58.0,triệu đồng,75.0,m²,2.0,1.0
586,2025-02-11,1,156,3.5,tỷ đồng,71.43,triệu đồng,49.0,m²,1.0,1.0
587,2025-02-11,1,157,50.8,tỷ đồng,235.5,triệu đồng,215.71,m²,4.0,3.0
588,2025-02-11,1,35,14.8,tỷ đồng,164.44,triệu đồng,90.0,m²,2.0,2.0
589,2025-02-11,1,56,12.5,tỷ đồng,135.87,triệu đồng,92.0,m²,2.0,2.0
590,2025-02-11,1,56,15.5,tỷ đồng,137.17,triệu đồng,113.0,m²,3.0,2.0
591,2025-02-11,1,158,2.25,tỷ đồng,30.82,triệu đồng,73.0,m²,2.0,2.0
592,2025-02-11,1,159,,tỷ đồng,25.0,triệu đồng,62.0,m²,2.0,1.0
593,2025-02-11,1,33,,tỷ đồng,25.0,triệu đồng,62.0,m²,2.0,
594,2025-02-11,1,158,2.0,tỷ đồng,30.77,triệu đồng,65.0,m²,2.0,2.0
595,2025-02-11,1,51,4.0,tỷ đồng,61.54,triệu đồng,65.0,m²,2.0,2.0
596,2025-02-11,1,160,1.95,tỷ đồng,34.82,triệu đồng,56.0,m²,2.0,1.0
597,2025-02-11,1,154,12.0,tỷ đồng,100.0,triệu đồng,120.0,m²,3.0,2.0
598,2025-02-11,1,24,11.1,tỷ đồng,132.17,triệu đồng,83.98,m²,2.0,2.0
599,2025-02-11,1,161,25.0,tỷ đồng,137.36,triệu đồng,182.0,m²,3.0,2.0
600,2025-02-11,1,4,,tỷ đồng,,triệu đồng,200.0,m²,4.0,4.0
601,2025-02-11,1,4,6.5,tỷ đồng,118.18,triệu đồng,55.0,m²,1.0,1.0
602,2025-02-11,1,6,11.5,tỷ đồng,98.29,triệu đồng,117.0,m²,3.0,2.0
603,2025-02-11,1,29,10.0,tỷ đồng,74.07,triệu đồng,135.0,m²,3.0,2.0
604,2025-02-11,1,46,4.3,tỷ đồng,76.79,triệu đồng,56.0,m²,2.0,1.0
605,2025-02-11,1,66,8.4,tỷ đồng,60.43,triệu đồng,139.0,m²,3.0,3.0
606,2025-02-11,1,66,8.7,tỷ đồng,64.44,triệu đồng,135.0,m²,3.0,
607,2025-02-11,1,44,8.2,tỷ đồng,113.89,triệu đồng,72.0,m²,2.0,2.0
608,2025-02-11,1,44,6.5,tỷ đồng,130.0,triệu đồng,50.0,m²,1.0,1.0
609,2025-02-11,1,134,7.85,tỷ đồng,109.03,triệu đồng,72.0,m²,2.0,2.0
610,2025-02-11,1,4,9.18,tỷ đồng,127.5,triệu đồng,72.0,m²,2.0,2.0
611,2025-02-11,1,36,130.0,tỷ đồng,345.74,triệu đồng,376.0,m²,,
612,2025-02-11,1,36,9.5,tỷ đồng,150.79,triệu đồng,63.0,m²,1.0,1.0
613,2025-02-11,1,36,13.0,tỷ đồng,132.65,triệu đồng,98.0,m²,2.0,2.0
614,2025-02-11,1,13,3.5,tỷ đồng,43.21,triệu đồng,81.0,m²,2.0,2.0
615,2025-02-11,1,16,23.0,tỷ đồng,145.57,triệu đồng,158.0,m²,3.0,2.0
616,2025-02-11,1,16,12.0,tỷ đồng,122.45,triệu đồng,98.0,m²,2.0,2.0
617,2025-02-11,1,162,1.99,tỷ đồng,37.55,triệu đồng,53.0,m²,2.0,2.0
618,2025-02-11,1,57,2.1,tỷ đồng,39.62,triệu đồng,53.0,m²,2.0,2.0
619,2025-02-11,1,153,2.14,tỷ đồng,35.67,triệu đồng,60.0,m²,2.0,2.0
620,2025-02-11,1,78,7.0,tỷ đồng,50.72,triệu đồng,138.0,m²,3.0,2.0
621,2025-02-11,1,35,16.0,tỷ đồng,177.78,triệu đồng,90.0,m²,2.0,2.0
622,2025-02-11,1,3,13.5,tỷ đồng,145.16,triệu đồng,93.0,m²,3.0,2.0
623,2025-02-11,1,47,9.5,tỷ đồng,190.0,triệu đồng,50.0,m²,1.0,1.0
624,2025-02-11,1,35,10.9,tỷ đồng,127.56,triệu đồng,85.45,m²,2.0,2.0
625,2025-02-11,1,145,10.41,tỷ đồng,78.86,triệu đồng,132.0,m²,3.0,2.0
626,2025-02-11,1,31,5.5,tỷ đồng,63.95,triệu đồng,86.0,m²,3.0,2.0
627,2025-02-11,1,163,4.2,tỷ đồng,58.74,triệu đồng,71.5,m²,2.0,2.0
628,2025-02-11,1,162,2.19,tỷ đồng,41.32,triệu đồng,53.0,m²,2.0,2.0
629,2025-02-11,1,152,2.22,tỷ đồng,37.0,triệu đồng,60.0,m²,2.0,2.0
630,2025-02-11,1,95,2.5,tỷ đồng,45.46,triệu đồng,55.0,m²,2.0,2.0
631,2025-02-11,1,57,2.4,tỷ đồng,45.28,triệu đồng,53.0,m²,3.0,2.0
632,2025-02-11,1,152,2.5,tỷ đồng,42.37,triệu đồng,59.0,m²,3.0,2.0
633,2025-02-11,1,141,,tỷ đồng,,triệu đồng,48.0,m²,1.0,1.0
634,2025-02-11,1,100,5.2,tỷ đồng,51.08,triệu đồng,101.8,m²,3.0,2.0
635,2025-02-11,1,58,4.7,tỷ đồng,59.49,triệu đồng,79.0,m²,2.0,2.0
636,2025-02-11,1,14,12.0,tỷ đồng,63.16,triệu đồng,190.0,m²,4.0,
637,2025-02-11,1,92,4.5,tỷ đồng,36.7,triệu đồng,122.6,m²,3.0,2.0
638,2025-02-11,1,77,4.5,tỷ đồng,60.0,triệu đồng,75.0,m²,2.0,1.0
639,2025-02-11,1,10,55.0,tỷ đồng,305.56,triệu đồng,180.0,m²,4.0,3.0
640,2025-02-11,1,164,14.0,tỷ đồng,79.54,triệu đồng,176.0,m²,4.0,2.0
641,2025-02-11,1,14,11.5,tỷ đồng,60.53,triệu đồng,190.0,m²,3.0,3.0
642,2025-02-11,1,4,9.84,tỷ đồng,129.46,triệu đồng,76.0,m²,2.0,2.0
643,2025-02-11,1,3,6.25,tỷ đồng,125.0,triệu đồng,50.0,m²,1.0,1.0
644,2025-02-11,1,165,3.7,tỷ đồng,46.25,triệu đồng,80.0,m²,2.0,2.0
645,2025-02-11,1,43,5.5,tỷ đồng,68.75,triệu đồng,80.0,m²,3.0,2.0
646,2025-02-11,1,14,9.2,tỷ đồng,70.23,triệu đồng,131.0,m²,3.0,3.0
647,2025-02-11,1,24,100.0,tỷ đồng,250.0,triệu đồng,400.0,m²,,
648,2025-02-11,1,31,6.0,tỷ đồng,58.82,triệu đồng,102.0,m²,3.0,2.0
649,2025-02-11,1,31,4.4,tỷ đồng,70.97,triệu đồng,62.0,m²,2.0,2.0
650,2025-02-11,1,34,6.8,tỷ đồng,123.64,triệu đồng,55.0,m²,1.0,
651,2025-02-11,1,4,,tỷ đồng,,triệu đồng,105.0,m²,3.0,2.0
652,2025-02-11,1,10,62.0,tỷ đồng,206.67,triệu đồng,300.0,m²,4.0,
653,2025-02-11,1,11,13.5,tỷ đồng,162.65,triệu đồng,83.0,m²,2.0,2.0
654,2025-02-11,1,10,60.0,tỷ đồng,434.78,triệu đồng,138.0,m²,3.0,2.0
655,2025-02-11,1,166,55.0,tỷ đồng,189.66,triệu đồng,290.0,m²,4.0,3.0
656,2025-02-11,1,35,18.5,tỷ đồng,190.72,triệu đồng,97.0,m²,2.0,2.0
657,2025-02-11,1,167,12.2,tỷ đồng,122.0,triệu đồng,100.0,m²,3.0,2.0
658,2025-02-11,1,114,28.0,tỷ đồng,163.26,triệu đồng,171.5,m²,4.0,
659,2025-02-11,1,4,10.9,tỷ đồng,136.25,triệu đồng,80.0,m²,2.0,2.0
660,2025-02-11,1,168,5.7,tỷ đồng,34.13,triệu đồng,167.0,m²,4.0,3.0
661,2025-02-11,1,35,14.5,tỷ đồng,164.77,triệu đồng,88.0,m²,2.0,2.0
662,2025-02-11,1,16,13.0,tỷ đồng,132.65,triệu đồng,98.0,m²,2.0,2.0
663,2025-02-11,1,169,23.0,tỷ đồng,151.32,triệu đồng,152.0,m²,,
664,2025-02-11,1,82,6.95,tỷ đồng,75.31,triệu đồng,92.29,m²,2.0,2.0
665,2025-02-11,1,58,7.6,tỷ đồng,72.38,triệu đồng,105.0,m²,3.0,2.0
666,2025-02-11,1,2,4.93,tỷ đồng,98.6,triệu đồng,50.0,m²,1.0,1.0
667,2025-02-11,1,170,2.2,tỷ đồng,34.92,triệu đồng,63.0,m²,2.0,2.0
668,2025-02-11,1,43,6.7,tỷ đồng,69.79,triệu đồng,96.0,m²,3.0,2.0
669,2025-02-11,1,2,7.2,tỷ đồng,84.71,triệu đồng,85.0,m²,2.0,2.0
670,2025-02-11,1,6,7.3,tỷ đồng,81.11,triệu đồng,90.0,m²,2.0,2.0
671,2025-02-11,1,14,11.5,tỷ đồng,60.53,triệu đồng,190.0,m²,3.0,3.0
672,2025-02-11,1,171,,tỷ đồng,,triệu đồng,201.0,m²,4.0,3.0
673,2025-02-11,1,11,13.8,tỷ đồng,153.33,triệu đồng,90.0,m²,2.0,2.0
674,2025-02-11,1,138,,tỷ đồng,,triệu đồng,201.0,m²,4.0,3.0
675,2025-02-11,1,138,14.7,tỷ đồng,161.54,triệu đồng,91.0,m²,2.0,2.0
676,2025-02-11,1,6,11.5,tỷ đồng,98.29,triệu đồng,117.0,m²,3.0,2.0
677,2025-02-11,1,24,110.0,tỷ đồng,275.0,triệu đồng,400.0,m²,6.0,4.0
678,2025-02-11,1,11,8.5,tỷ đồng,132.81,triệu đồng,64.0,m²,1.0,1.0
679,2025-02-11,1,14,6.0,tỷ đồng,63.22,triệu đồng,94.9,m²,3.0,2.0
680,2025-02-11,1,37,4.99,tỷ đồng,101.84,triệu đồng,49.0,m²,1.0,1.0
681,2025-02-11,1,10,18.5,tỷ đồng,260.56,triệu đồng,71.0,m²,2.0,2.0
682,2025-02-11,1,96,4.93,tỷ đồng,98.6,triệu đồng,50.0,m²,1.0,1.0
683,2025-02-11,1,172,25.0,tỷ đồng,196.85,triệu đồng,127.0,m²,3.0,2.0
684,2025-02-11,1,17,29.0,tỷ đồng,72.5,triệu đồng,400.0,m²,7.0,7.0
685,2025-02-11,1,17,16.0,tỷ đồng,64.78,triệu đồng,247.0,m²,3.0,4.0
686,2025-02-11,1,3,7.6,tỷ đồng,98.7,triệu đồng,77.0,m²,2.0,2.0
687,2025-02-11,1,10,34.9,tỷ đồng,249.29,triệu đồng,140.0,m²,3.0,
688,2025-02-11,1,5,4.9,tỷ đồng,98.0,triệu đồng,50.0,m²,1.0,1.0
689,2025-02-11,1,5,8.4,tỷ đồng,109.09,triệu đồng,77.0,m²,2.0,2.0
690,2025-02-11,1,5,10.0,tỷ đồng,99.01,triệu đồng,101.0,m²,3.0,2.0
691,2025-02-11,1,5,5.5,tỷ đồng,110.0,triệu đồng,50.0,m²,1.0,1.0
692,2025-02-11,1,10,17.5,tỷ đồng,227.27,triệu đồng,77.0,m²,2.0,2.0
693,2025-02-11,1,148,28.0,tỷ đồng,271.85,triệu đồng,103.0,m²,3.0,2.0
694,2025-02-11,1,171,,tỷ đồng,,triệu đồng,201.0,m²,4.0,3.0
695,2025-02-11,1,173,4.4,tỷ đồng,57.9,triệu đồng,76.0,m²,2.0,2.0
696,2025-02-11,1,4,,tỷ đồng,,triệu đồng,80.0,m²,2.0,2.0
697,2025-02-11,1,64,2.0,tỷ đồng,29.85,triệu đồng,67.0,m²,2.0,2.0
698,2025-02-11,1,171,,tỷ đồng,,triệu đồng,201.0,m²,4.0,3.0
699,2025-02-11,1,11,19.0,tỷ đồng,136.69,triệu đồng,139.0,m²,3.0,2.0
700,2025-02-11,1,55,5.5,tỷ đồng,78.57,triệu đồng,70.0,m²,2.0,2.0
701,2025-02-11,1,174,30.0,tỷ đồng,153.06,triệu đồng,196.0,m²,3.0,3.0
702,2025-02-11,1,174,9.8,tỷ đồng,106.52,triệu đồng,92.0,m²,2.0,2.0
703,2025-02-11,1,175,21.0,tỷ đồng,153.28,triệu đồng,137.0,m²,3.0,3.0
704,2025-02-11,1,35,50.0,tỷ đồng,232.56,triệu đồng,215.0,m²,,
705,2025-02-11,1,11,45.0,tỷ đồng,222.77,triệu đồng,202.0,m²,4.0,2.0
706,2025-02-11,1,14,6.2,tỷ đồng,61.39,triệu đồng,101.0,m²,3.0,2.0
707,2025-02-11,1,14,5.9,tỷ đồng,59.0,triệu đồng,100.0,m²,3.0,2.0
708,2025-02-11,1,176,14.2,tỷ đồng,127.24,triệu đồng,111.6,m²,2.0,2.0
709,2025-02-11,1,11,59.5,tỷ đồng,294.55,triệu đồng,202.0,m²,4.0,3.0
710,2025-02-11,1,177,18.5,tỷ đồng,196.81,triệu đồng,94.0,m²,2.0,2.0
711,2025-02-11,1,10,55.0,tỷ đồng,305.56,triệu đồng,180.0,m²,4.0,3.0
712,2025-02-11,1,10,35.0,tỷ đồng,250.0,triệu đồng,140.0,m²,3.0,2.0
713,2025-02-11,1,178,5.9,tỷ đồng,71.95,triệu đồng,82.0,m²,2.0,2.0
714,2025-02-11,1,4,10.1,tỷ đồng,134.67,triệu đồng,75.0,m²,2.0,2.0
715,2025-02-11,1,30,9.0,tỷ đồng,86.54,triệu đồng,104.0,m²,2.0,2.0
716,2025-02-11,1,4,6.5,tỷ đồng,118.18,triệu đồng,55.0,m²,1.0,1.0
717,2025-02-11,1,34,,tỷ đồng,,triệu đồng,400.0,m²,5.0,5.0
718,2025-02-11,1,179,5.2,tỷ đồng,65.0,triệu đồng,80.0,m²,3.0,1.0
719,2025-02-11,1,1,6.65,tỷ đồng,89.86,triệu đồng,74.0,m²,2.0,2.0
720,2025-02-11,1,148,48.0,tỷ đồng,282.35,triệu đồng,170.0,m²,4.0,3.0
721,2025-02-11,1,125,3.8,tỷ đồng,59.38,triệu đồng,64.0,m²,2.0,2.0
722,2025-02-11,1,180,23.0,tỷ đồng,137.72,triệu đồng,167.0,m²,4.0,4.0
723,2025-02-11,1,39,6.8,tỷ đồng,123.5,triệu đồng,55.06,m²,1.0,
724,2025-02-11,1,181,5.2,tỷ đồng,49.06,triệu đồng,106.0,m²,3.0,2.0
725,2025-02-11,1,10,17.0,tỷ đồng,215.19,triệu đồng,79.0,m²,2.0,2.0
726,2025-02-11,1,10,16.5,tỷ đồng,201.22,triệu đồng,82.0,m²,2.0,2.0
727,2025-02-11,1,19,3.6,tỷ đồng,56.25,triệu đồng,64.0,m²,2.0,2.0
728,2025-02-11,1,1,14.0,tỷ đồng,97.49,triệu đồng,143.6,m²,3.0,3.0
729,2025-02-11,1,95,3.35,tỷ đồng,39.41,triệu đồng,85.0,m²,3.0,2.0
730,2025-02-11,1,47,38.0,tỷ đồng,223.53,triệu đồng,170.0,m²,4.0,3.0
731,2025-02-11,1,47,18.5,tỷ đồng,154.17,triệu đồng,120.0,m²,3.0,2.0
732,2025-02-11,1,182,14.5,tỷ đồng,174.7,triệu đồng,83.0,m²,2.0,2.0
733,2025-02-11,1,45,1.68,tỷ đồng,27.08,triệu đồng,62.0,m²,2.0,2.0
734,2025-02-11,1,26,3.6,tỷ đồng,45.0,triệu đồng,80.0,m²,2.0,2.0
735,2025-02-11,1,54,23.1,tỷ đồng,105.0,triệu đồng,220.0,m²,3.0,3.0
736,2025-02-11,1,8,,tỷ đồng,,triệu đồng,80.0,m²,2.0,
737,2025-02-11,1,4,,tỷ đồng,,triệu đồng,400.0,m²,3.0,3.0
738,2025-02-11,1,45,1.68,tỷ đồng,27.06,triệu đồng,62.0,m²,2.0,1.0
739,2025-02-11,1,114,32.0,tỷ đồng,162.44,triệu đồng,197.0,m²,,
740,2025-02-11,1,105,15.8,tỷ đồng,110.49,triệu đồng,143.0,m²,3.0,3.0
741,2025-02-11,1,68,11.5,tỷ đồng,76.67,triệu đồng,150.0,m²,3.0,3.0
742,2025-02-11,1,152,2.1,tỷ đồng,35.0,triệu đồng,60.0,m²,2.0,1.0
743,2025-02-11,1,57,2.05,tỷ đồng,38.68,triệu đồng,53.0,m²,2.0,2.0
744,2025-02-11,1,57,2.4,tỷ đồng,45.28,triệu đồng,53.0,m²,3.0,2.0
745,2025-02-11,1,36,26.0,tỷ đồng,174.5,triệu đồng,149.0,m²,4.0,3.0
746,2025-02-11,1,4,10.2,tỷ đồng,128.62,triệu đồng,79.3,m²,2.0,2.0
747,2025-02-11,1,183,6.5,tỷ đồng,87.84,triệu đồng,74.0,m²,2.0,2.0
748,2025-02-11,1,184,5.2,tỷ đồng,54.74,triệu đồng,95.0,m²,2.0,2.0
749,2025-02-11,1,8,,tỷ đồng,,triệu đồng,180.0,m²,4.0,
750,2025-02-11,1,4,9.18,tỷ đồng,127.5,triệu đồng,72.0,m²,2.0,2.0
751,2025-02-11,1,58,4.25,tỷ đồng,62.5,triệu đồng,68.0,m²,2.0,2.0
752,2025-02-11,1,58,4.2,tỷ đồng,61.76,triệu đồng,68.0,m²,2.0,2.0
753,2025-02-11,1,58,4.2,tỷ đồng,61.76,triệu đồng,68.0,m²,2.0,2.0
754,2025-02-11,1,109,4.2,tỷ đồng,61.76,triệu đồng,68.0,m²,2.0,2.0
755,2025-02-11,1,185,6.5,tỷ đồng,87.84,triệu đồng,74.0,m²,2.0,2.0
756,2025-02-11,1,14,4.2,tỷ đồng,59.16,triệu đồng,71.0,m²,2.0,2.0
757,2025-02-11,1,14,5.6,tỷ đồng,58.95,triệu đồng,95.0,m²,3.0,2.0
758,2025-02-11,1,186,5.6,tỷ đồng,58.33,triệu đồng,96.0,m²,3.0,2.0
759,2025-02-11,1,14,4.0,tỷ đồng,57.97,triệu đồng,69.0,m²,2.0,2.0
760,2025-02-11,1,67,3.4,tỷ đồng,66.67,triệu đồng,51.0,m²,1.0,1.0
761,2025-02-11,1,32,2.73,tỷ đồng,54.6,triệu đồng,50.0,m²,1.0,1.0
762,2025-02-11,1,187,12.18,tỷ đồng,162.01,triệu đồng,75.2,m²,2.0,2.0
763,2025-02-11,1,188,25.0,tỷ đồng,157.23,triệu đồng,159.0,m²,4.0,4.0
764,2025-02-11,1,75,9.0,tỷ đồng,74.38,triệu đồng,121.0,m²,2.0,1.0
765,2025-02-11,1,96,4.95,tỷ đồng,85.34,triệu đồng,58.0,m²,1.0,1.0
766,2025-02-11,1,93,2.5,tỷ đồng,83.33,triệu đồng,30.0,m²,1.0,1.0
767,2025-02-11,1,30,16.0,tỷ đồng,106.67,triệu đồng,150.0,m²,3.0,2.0
768,2025-02-11,1,108,23.9,tỷ đồng,99.58,triệu đồng,240.0,m²,5.0,5.0
769,2025-02-11,1,108,8.3,tỷ đồng,80.58,triệu đồng,103.0,m²,2.0,2.0
770,2025-02-11,1,6,70.0,tỷ đồng,88.94,triệu đồng,787.0,m²,5.0,5.0
771,2025-02-11,1,22,6.35,tỷ đồng,78.4,triệu đồng,81.0,m²,2.0,2.0
772,2025-02-11,1,22,45.0,tỷ đồng,132.35,triệu đồng,340.0,m²,3.0,3.0
773,2025-02-11,1,108,18.0,tỷ đồng,99.45,triệu đồng,181.0,m²,4.0,4.0
774,2025-02-11,1,108,9.5,tỷ đồng,87.16,triệu đồng,109.0,m²,2.0,2.0
775,2025-02-11,1,108,52.0,tỷ đồng,155.22,triệu đồng,335.0,m²,4.0,4.0
776,2025-02-11,1,189,8.0,tỷ đồng,89.89,triệu đồng,89.0,m²,2.0,2.0
777,2025-02-11,1,30,16.0,tỷ đồng,118.52,triệu đồng,135.0,m²,3.0,2.0
778,2025-02-11,1,187,17.66,tỷ đồng,168.15,triệu đồng,105.0,m²,3.0,2.0
779,2025-02-11,1,170,2.05,tỷ đồng,30.15,triệu đồng,68.0,m²,2.0,2.0
780,2025-02-11,1,190,16.0,tỷ đồng,111.89,triệu đồng,143.0,m²,,
781,2025-02-11,1,68,15.0,tỷ đồng,87.72,triệu đồng,171.0,m²,3.0,4.0
782,2025-02-11,1,17,16.6,tỷ đồng,77.21,triệu đồng,215.0,m²,3.0,4.0
783,2025-02-11,1,191,65.0,tỷ đồng,160.1,triệu đồng,406.0,m²,5.0,7.0
784,2025-02-11,1,17,25.0,tỷ đồng,113.64,triệu đồng,220.0,m²,4.0,4.0
785,2025-02-11,1,77,14.0,tỷ đồng,79.54,triệu đồng,176.0,m²,4.0,2.0
786,2025-02-11,1,1,26.8,tỷ đồng,126.42,triệu đồng,212.0,m²,3.0,4.0
787,2025-02-11,1,2,24.0,tỷ đồng,100.42,triệu đồng,239.0,m²,4.0,4.0
788,2025-02-11,1,114,10.0,tỷ đồng,121.95,triệu đồng,82.0,m²,2.0,2.0
789,2025-02-11,1,96,8.0,tỷ đồng,94.12,triệu đồng,85.0,m²,2.0,2.0
790,2025-02-11,1,17,7.5,tỷ đồng,71.43,triệu đồng,105.0,m²,2.0,2.0
791,2025-02-11,1,192,48.0,tỷ đồng,238.81,triệu đồng,201.0,m²,4.0,3.0
792,2025-02-11,1,193,6.3,tỷ đồng,49.22,triệu đồng,128.0,m²,3.0,3.0
793,2025-02-11,1,194,11.0,tỷ đồng,64.33,triệu đồng,171.0,m²,4.0,3.0
794,2025-02-11,1,195,4.98,tỷ đồng,62.25,triệu đồng,80.0,m²,2.0,2.0
795,2025-02-11,1,193,4.98,tỷ đồng,62.25,triệu đồng,80.0,m²,2.0,2.0
796,2025-02-11,1,24,20.9,tỷ đồng,190.05,triệu đồng,109.97,m²,3.0,
797,2025-02-11,1,58,4.2,tỷ đồng,61.31,triệu đồng,68.5,m²,2.0,2.0
798,2025-02-11,1,14,5.6,tỷ đồng,57.73,triệu đồng,97.0,m²,3.0,2.0
799,2025-02-11,1,43,3.2,tỷ đồng,62.74,triệu đồng,51.0,m²,1.0,1.0
800,2025-02-11,1,36,12.8,tỷ đồng,136.17,triệu đồng,94.0,m²,2.0,2.0
801,2025-02-11,1,82,6.8,tỷ đồng,91.89,triệu đồng,74.0,m²,2.0,2.0
802,2025-02-11,1,114,,tỷ đồng,,triệu đồng,88.0,m²,2.0,2.0
803,2025-02-11,1,1,,tỷ đồng,,triệu đồng,70.45,m²,2.0,2.0
804,2025-02-11,1,96,24.0,tỷ đồng,100.42,triệu đồng,239.0,m²,4.0,4.0
805,2025-02-11,1,154,13.5,tỷ đồng,127.36,triệu đồng,106.0,m²,3.0,2.0
806,2025-02-11,1,196,3.1,tỷ đồng,38.75,triệu đồng,80.0,m²,3.0,2.0
807,2025-02-11,1,197,5.2,tỷ đồng,67.53,triệu đồng,77.0,m²,2.0,2.0
808,2025-02-11,1,198,3.3,tỷ đồng,37.08,triệu đồng,89.0,m²,3.0,3.0
809,2025-02-11,1,199,9.0,tỷ đồng,66.18,triệu đồng,136.0,m²,3.0,2.0
810,2025-02-11,1,75,7.0,tỷ đồng,66.67,triệu đồng,105.0,m²,3.0,2.0
811,2025-02-11,1,200,5.2,tỷ đồng,49.06,triệu đồng,106.0,m²,3.0,2.0
812,2025-02-11,1,17,6.1,tỷ đồng,73.49,triệu đồng,83.0,m²,2.0,2.0
813,2025-02-11,1,4,10.0,tỷ đồng,135.14,triệu đồng,74.0,m²,1.0,1.0
814,2025-02-11,1,54,23.12,tỷ đồng,104.72,triệu đồng,220.8,m²,3.0,3.0
815,2025-02-11,1,4,13.08,tỷ đồng,163.44,triệu đồng,80.0,m²,2.0,2.0
816,2025-02-11,1,200,5.2,tỷ đồng,49.06,triệu đồng,106.0,m²,3.0,2.0
817,2025-02-11,1,43,4.25,tỷ đồng,75.89,triệu đồng,56.0,m²,2.0,1.0
818,2025-02-11,1,6,7.9,tỷ đồng,88.76,triệu đồng,89.0,m²,2.0,
819,2025-02-11,1,16,15.0,tỷ đồng,153.06,triệu đồng,98.0,m²,2.0,2.0
820,2025-02-11,1,100,8.2,tỷ đồng,41.41,triệu đồng,198.0,m²,4.0,3.0
821,2025-02-11,1,24,22.0,tỷ đồng,174.6,triệu đồng,126.0,m²,3.0,2.0
822,2025-02-11,1,201,2.69,tỷ đồng,38.36,triệu đồng,70.0,m²,2.0,2.0
823,2025-02-11,1,202,14.5,tỷ đồng,143.99,triệu đồng,100.7,m²,2.0,2.0
824,2025-02-11,1,133,2.7,tỷ đồng,40.91,triệu đồng,66.0,m²,2.0,2.0
825,2025-02-11,1,2,11.0,tỷ đồng,90.16,triệu đồng,122.0,m²,2.0,2.0
826,2025-02-11,1,154,13.5,tỷ đồng,120.54,triệu đồng,112.0,m²,3.0,2.0
827,2025-02-11,1,43,7.0,tỷ đồng,64.22,triệu đồng,109.0,m²,3.0,2.0
828,2025-02-11,1,4,,tỷ đồng,,triệu đồng,50.0,m²,1.0,1.0
829,2025-02-11,1,22,9.5,tỷ đồng,87.96,triệu đồng,108.0,m²,3.0,2.0
830,2025-02-11,1,44,75.0,tỷ đồng,184.14,triệu đồng,407.3,m²,5.0,4.0
831,2025-02-11,1,31,5.3,tỷ đồng,61.63,triệu đồng,86.0,m²,3.0,2.0
